"ITEM","Item","BANK","Bank","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"IN08BE","8.b. Provisions on securities","ALL","All banks","ITA","Italy","2008","2008",2778.03,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","ITA","Italy","2009","2009",1098.61,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","MEX","Mexico","2007","2007",0,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","MEX","Mexico","2008","2008",0,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","MEX","Mexico","2009","2009",0,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","NLD","Netherlands","2007","2007",685,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","NOR","Norway","2007","2007",3,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","NOR","Norway","2008","2008",10,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","NOR","Norway","2009","2009",7,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","POL","Poland","2007","2007",4.329,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","POL","Poland","2008","2008",-17.893,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","POL","Poland","2009","2009",13.953,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","ESP","Spain","2007","2007",1409,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","ESP","Spain","2008","2008",1875,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","ESP","Spain","2009","2009",5312,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","SWE","Sweden","2007","2007",138,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","SWE","Sweden","2008","2008",5196,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","SWE","Sweden","2009","2009",8307,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","CHL","Chile","2007","2007",2747.316,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","EST","Estonia","2007","2007",0,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","EST","Estonia","2008","2008",0.006,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","EST","Estonia","2009","2009",217.595,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","SVN","Slovenia","2007","2007",2.125,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","SVN","Slovenia","2008","2008",120.755,,
"IN08BE","8.b. Provisions on securities","ALL","All banks","SVN","Slovenia","2009","2009",49.88,,
"IN08CE","8.c. Other net provisions","ALL","All banks","BEL","Belgium","2007","2007",-195.348,,
"IN08CE","8.c. Other net provisions","ALL","All banks","BEL","Belgium","2008","2008",413.577,,
"IN08CE","8.c. Other net provisions","ALL","All banks","BEL","Belgium","2009","2009",3085.417,,
"IN08CE","8.c. Other net provisions","ALL","All banks","CAN","Canada","2007","2007",0,,
"IN08CE","8.c. Other net provisions","ALL","All banks","CAN","Canada","2008","2008",0,,
"IN08CE","8.c. Other net provisions","ALL","All banks","CAN","Canada","2009","2009",0,,
"IN08CE","8.c. Other net provisions","ALL","All banks","FIN","Finland","2007","2007",304.948,,
"IN08CE","8.c. Other net provisions","ALL","All banks","FIN","Finland","2008","2008",242.657,,
"IN08CE","8.c. Other net provisions","ALL","All banks","FIN","Finland","2009","2009",168.825,,
"IN08CE","8.c. Other net provisions","ALL","All banks","FRA","France","2007","2007",274.383,,
"IN08CE","8.c. Other net provisions","ALL","All banks","FRA","France","2008","2008",208.377,,
"IN08CE","8.c. Other net provisions","ALL","All banks","FRA","France","2009","2009",594.2,,
"IN08CE","8.c. Other net provisions","ALL","All banks","DEU","Germany","2007","2007",-6034,,
"IN08CE","8.c. Other net provisions","ALL","All banks","DEU","Germany","2008","2008",8216,,
"IN08CE","8.c. Other net provisions","ALL","All banks","DEU","Germany","2009","2009",7288,,
"IN08CE","8.c. Other net provisions","ALL","All banks","IRL","Ireland","2007","2007",-8,,
"IN08CE","8.c. Other net provisions","ALL","All banks","IRL","Ireland","2008","2008",3461.906,,
"IN08CE","8.c. Other net provisions","ALL","All banks","IRL","Ireland","2009","2009",9148.997,,
"IN08CE","8.c. Other net provisions","ALL","All banks","ITA","Italy","2007","2007",-2540.84,,
"IN08CE","8.c. Other net provisions","ALL","All banks","ITA","Italy","2008","2008",3458.67,,
"IN08CE","8.c. Other net provisions","ALL","All banks","ITA","Italy","2009","2009",2482.31,,
"IN08CE","8.c. Other net provisions","ALL","All banks","KOR","Korea","2007","2007",379185.162,,
"IN08CE","8.c. Other net provisions","ALL","All banks","KOR","Korea","2008","2008",1044519,,
"IN08CE","8.c. Other net provisions","ALL","All banks","KOR","Korea","2009","2009",816512.373,,
"IN08CE","8.c. Other net provisions","ALL","All banks","MEX","Mexico","2007","2007",0,,
"IN08CE","8.c. Other net provisions","ALL","All banks","MEX","Mexico","2008","2008",0,,
"IN08CE","8.c. Other net provisions","ALL","All banks","MEX","Mexico","2009","2009",0,,
"IN08CE","8.c. Other net provisions","ALL","All banks","NLD","Netherlands","2007","2007",0,,
"IN08CE","8.c. Other net provisions","ALL","All banks","NLD","Netherlands","2008","2008",4971,,
"IN08CE","8.c. Other net provisions","ALL","All banks","NLD","Netherlands","2009","2009",3599,,
"IN08CE","8.c. Other net provisions","ALL","All banks","NOR","Norway","2007","2007",-1748,,
"IN08CE","8.c. Other net provisions","ALL","All banks","NOR","Norway","2008","2008",175,,
"IN08CE","8.c. Other net provisions","ALL","All banks","NOR","Norway","2009","2009",1460,,
"IN08CE","8.c. Other net provisions","ALL","All banks","POL","Poland","2007","2007",-30.459,,
"IN08CE","8.c. Other net provisions","ALL","All banks","POL","Poland","2008","2008",152.903,,
"IN08CE","8.c. Other net provisions","ALL","All banks","POL","Poland","2009","2009",205.387,,
"IN08CE","8.c. Other net provisions","ALL","All banks","SVK","Slovak Republic","2007","2007",3.81,,
"IN08CE","8.c. Other net provisions","ALL","All banks","ESP","Spain","2007","2007",1372,,
"IN08CE","8.c. Other net provisions","ALL","All banks","ESP","Spain","2008","2008",3650,,
"IN08CE","8.c. Other net provisions","ALL","All banks","ESP","Spain","2009","2009",3934,,
"IN08CE","8.c. Other net provisions","ALL","All banks","SWE","Sweden","2007","2007",-2661,,
"IN08CE","8.c. Other net provisions","ALL","All banks","SWE","Sweden","2008","2008",-571,,
"IN08CE","8.c. Other net provisions","ALL","All banks","SWE","Sweden","2009","2009",-7822,,
"IN08CE","8.c. Other net provisions","ALL","All banks","CHL","Chile","2007","2007",1742.502,,
"IN08CE","8.c. Other net provisions","ALL","All banks","CHL","Chile","2008","2008",61812,,
"IN08CE","8.c. Other net provisions","ALL","All banks","CHL","Chile","2009","2009",89233,,
"IN08CE","8.c. Other net provisions","ALL","All banks","EST","Estonia","2007","2007",0,,
"IN08CE","8.c. Other net provisions","ALL","All banks","EST","Estonia","2008","2008",0.038,,
"IN08CE","8.c. Other net provisions","ALL","All banks","EST","Estonia","2009","2009",0.859,,
"IN08CE","8.c. Other net provisions","ALL","All banks","SVN","Slovenia","2007","2007",42.188,,
"IN08CE","8.c. Other net provisions","ALL","All banks","SVN","Slovenia","2008","2008",-15.568,,
"IN08CE","8.c. Other net provisions","ALL","All banks","SVN","Slovenia","2009","2009",27.481,,
"IN09TD","9. Income before tax ","ALL","All banks","AUT","Austria","2007","2007",5155,,
"IN09TD","9. Income before tax ","ALL","All banks","AUT","Austria","2008","2008",-1268,,
"IN09TD","9. Income before tax ","ALL","All banks","BEL","Belgium","2007","2007",3627.489,,
"IN09TD","9. Income before tax ","ALL","All banks","BEL","Belgium","2008","2008",-19294.849,,
"IN09TD","9. Income before tax ","ALL","All banks","BEL","Belgium","2009","2009",-2712.891,,
"IN09TD","9. Income before tax ","ALL","All banks","CAN","Canada","2007","2007",28864,,
"IN09TD","9. Income before tax ","ALL","All banks","CAN","Canada","2008","2008",18270,,
"IN09TD","9. Income before tax ","ALL","All banks","CAN","Canada","2009","2009",22449,,
"IN09TD","9. Income before tax ","ALL","All banks","CZE","Czech Republic","2007","2007",59200.559,,
"IN09TD","9. Income before tax ","ALL","All banks","CZE","Czech Republic","2008","2008",54039.42,,
"IN09TD","9. Income before tax ","ALL","All banks","CZE","Czech Republic","2009","2009",71214.111,,
"IN09TD","9. Income before tax ","ALL","All banks","DNK","Denmark","2007","2007",39701.82,,
"IN09TD","9. Income before tax ","ALL","All banks","DNK","Denmark","2008","2008",-6418.684,,
"IN09TD","9. Income before tax ","ALL","All banks","DNK","Denmark","2009","2009",-15612.547,,
"IN09TD","9. Income before tax ","ALL","All banks","FIN","Finland","2007","2007",3354.852,,
"IN09TD","9. Income before tax ","ALL","All banks","FIN","Finland","2008","2008",2434.513,,
"IN09TD","9. Income before tax ","ALL","All banks","FIN","Finland","2009","2009",2051.211,,
"IN09TD","9. Income before tax ","ALL","All banks","FRA","France","2007","2007",22434.345,,
"IN09TD","9. Income before tax ","ALL","All banks","FRA","France","2008","2008",-9274.271,,
"IN09TD","9. Income before tax ","ALL","All banks","FRA","France","2009","2009",21524.026,,
"IN09TD","9. Income before tax ","ALL","All banks","DEU","Germany","2007","2007",25579,,
"IN09TD","9. Income before tax ","ALL","All banks","DEU","Germany","2008","2008",-18799,,
"IN09TD","9. Income before tax ","ALL","All banks","DEU","Germany","2009","2009",-3099,,
"IN09TD","9. Income before tax ","ALL","All banks","IRL","Ireland","2007","2007",8638.137,,
"IN09TD","9. Income before tax ","ALL","All banks","IRL","Ireland","2008","2008",780.985,,
"IN09TD","9. Income before tax ","ALL","All banks","IRL","Ireland","2009","2009",-23999.493,,
"IN09TD","9. Income before tax ","ALL","All banks","ITA","Italy","2007","2007",32056.89,,
"IN09TD","9. Income before tax ","ALL","All banks","ITA","Italy","2008","2008",11853.88,,
"IN09TD","9. Income before tax ","ALL","All banks","ITA","Italy","2009","2009",11055.83,,
"IN09TD","9. Income before tax ","ALL","All banks","JPN","Japan","2007","2007",3401224,,
"IN09TD","9. Income before tax ","ALL","All banks","JPN","Japan","2008","2008",-1297350,,
"IN09TD","9. Income before tax ","ALL","All banks","KOR","Korea","2007","2007",19470407.88,,
"IN09TD","9. Income before tax ","ALL","All banks","KOR","Korea","2008","2008",10377511,,
"IN09TD","9. Income before tax ","ALL","All banks","KOR","Korea","2009","2009",8102105.334,,
"IN09TD","9. Income before tax ","ALL","All banks","LUX","Luxembourg","2007","2007",4598.275,,
"IN09TD","9. Income before tax ","ALL","All banks","LUX","Luxembourg","2008","2008",445.105,,
"IN09TD","9. Income before tax ","ALL","All banks","MEX","Mexico","2007","2007",101190.988,,
"IN09TD","9. Income before tax ","ALL","All banks","MEX","Mexico","2008","2008",71552.747,,
"IN09TD","9. Income before tax ","ALL","All banks","MEX","Mexico","2009","2009",84712.647,,
"IN09TD","9. Income before tax ","ALL","All banks","NLD","Netherlands","2007","2007",21536,,
"IN09TD","9. Income before tax ","ALL","All banks","NLD","Netherlands","2008","2008",-13372,,
"IN09TD","9. Income before tax ","ALL","All banks","NLD","Netherlands","2009","2009",-359,,
"IN09TD","9. Income before tax ","ALL","All banks","NZL","New Zealand","2007","2007",4859.512,,
"IN09TD","9. Income before tax ","ALL","All banks","NZL","New Zealand","2008","2008",4655.444,,
"IN09TD","9. Income before tax ","ALL","All banks","NZL","New Zealand","2009","2009",2834.012,,
"IN09TD","9. Income before tax ","ALL","All banks","NOR","Norway","2007","2007",31052,,
"IN09TD","9. Income before tax ","ALL","All banks","NOR","Norway","2008","2008",21931,,
"IN09TD","9. Income before tax ","ALL","All banks","NOR","Norway","2009","2009",28957,,
"IN09TD","9. Income before tax ","ALL","All banks","POL","Poland","2007","2007",16726.405,,
"IN09TD","9. Income before tax ","ALL","All banks","POL","Poland","2008","2008",16800.568,,
"IN09TD","9. Income before tax ","ALL","All banks","POL","Poland","2009","2009",10552.497,,
"IN09TD","9. Income before tax ","ALL","All banks","SVK","Slovak Republic","2007","2007",826.774,,
"IN09TD","9. Income before tax ","ALL","All banks","SVK","Slovak Republic","2008","2008",669.231,,
"IN09TD","9. Income before tax ","ALL","All banks","SVK","Slovak Republic","2009","2009",368.842,,
"IN09TD","9. Income before tax ","ALL","All banks","ESP","Spain","2007","2007",29319,,
"IN09TD","9. Income before tax ","ALL","All banks","ESP","Spain","2008","2008",20397,,
"IN09TD","9. Income before tax ","ALL","All banks","ESP","Spain","2009","2009",14367,,
"IN09TD","9. Income before tax ","ALL","All banks","SWE","Sweden","2007","2007",52227,,
"IN09TD","9. Income before tax ","ALL","All banks","SWE","Sweden","2008","2008",42713,,
"IN09TD","9. Income before tax ","ALL","All banks","SWE","Sweden","2009","2009",44863,,
"IN09TD","9. Income before tax ","ALL","All banks","CHE","Switzerland","2007","2007",11883,,
"IN09TD","9. Income before tax ","ALL","All banks","CHE","Switzerland","2008","2008",-30546,,
"IN09TD","9. Income before tax ","ALL","All banks","CHE","Switzerland","2009","2009",3676,,
"IN09TD","9. Income before tax ","ALL","All banks","USA","United States","2007","2007",152437.069,,
"IN09TD","9. Income before tax ","ALL","All banks","USA","United States","2008","2008",-2215.886,,
"IN09TD","9. Income before tax ","ALL","All banks","USA","United States","2009","2009",24898.504,,
"IN09TD","9. Income before tax ","ALL","All banks","CHL","Chile","2007","2007",1150549.831,,
"IN09TD","9. Income before tax ","ALL","All banks","CHL","Chile","2008","2008",1226743,,
"IN09TD","9. Income before tax ","ALL","All banks","CHL","Chile","2009","2009",1494111,,
"IN09TD","9. Income before tax ","ALL","All banks","EST","Estonia","2007","2007",474.94,,
"IN09TD","9. Income before tax ","ALL","All banks","EST","Estonia","2008","2008",251.376,,
"IN09TD","9. Income before tax ","ALL","All banks","EST","Estonia","2009","2009",-571.193,,
"IN09TD","9. Income before tax ","ALL","All banks","ISR","Israel","2007","2007",13814.6,,
"IN09TD","9. Income before tax ","ALL","All banks","ISR","Israel","2008","2008",1249.4,,
"IN09TD","9. Income before tax ","ALL","All banks","ISR","Israel","2009","2009",9087.1,,
"IN09TD","9. Income before tax ","ALL","All banks","RUS","Russia","2007","2007",507848.278,,
"IN09TD","9. Income before tax ","ALL","All banks","RUS","Russia","2008","2008",418478.916,,
"IN09TD","9. Income before tax ","ALL","All banks","RUS","Russia","2009","2009",205928.465,,
"IN09TD","9. Income before tax ","ALL","All banks","SVN","Slovenia","2007","2007",553.209,,
"IN09TD","9. Income before tax ","ALL","All banks","SVN","Slovenia","2008","2008",287.618,,
"IN09TD","9. Income before tax ","ALL","All banks","SVN","Slovenia","2009","2009",91.399,,
"IN10TE","10. Income tax","ALL","All banks","AUT","Austria","2007","2007",325,,
"IN10TE","10. Income tax","ALL","All banks","AUT","Austria","2008","2008",163,,
"IN10TE","10. Income tax","ALL","All banks","BEL","Belgium","2007","2007",642.705,,
"IN10TE","10. Income tax","ALL","All banks","BEL","Belgium","2008","2008",218.377,,
"IN10TE","10. Income tax","ALL","All banks","BEL","Belgium","2009","2009",312.054,,
"IN10TE","10. Income tax","ALL","All banks","CAN","Canada","2007","2007",5259,,
"IN10TE","10. Income tax","ALL","All banks","CAN","Canada","2008","2008",1806,,
"IN10TE","10. Income tax","ALL","All banks","CAN","Canada","2009","2009",4745,,
"IN10TE","10. Income tax","ALL","All banks","CZE","Czech Republic","2007","2007",12213.109,,
"IN10TE","10. Income tax","ALL","All banks","CZE","Czech Republic","2008","2008",8344.519,,
"IN10TE","10. Income tax","ALL","All banks","CZE","Czech Republic","2009","2009",11052.613,,
"IN10TE","10. Income tax","ALL","All banks","DNK","Denmark","2007","2007",7101.771,,
"IN10TE","10. Income tax","ALL","All banks","DNK","Denmark","2008","2008",-302.643,,
